experiment_id,snapshot_id,scenario,configuration,window_count,metric,unit,run,value,iterations,instrument,local_artifact,notes
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",25,"gen1_collections","count/run",5,0,10000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",25,"gen2_collections","count/run",5,0,10000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",1,835.3,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",1,1536,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",1,2.18,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",1,0,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",1,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",2,2.18,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",2,0,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",2,846.52,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",2,1536,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",2,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",3,944.24,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",3,1536,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",3,1.74,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",3,0,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",3,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",4,2.32,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",4,0,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",4,895.1,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"managed_allocated","bytes/op",4,1536,5000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen0_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen1_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"gen2_collections","count/run",4,0,5000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",50,"elapsed","ns/op",5,965.86,5000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
